A:f5 F:10 B:01 C:10 D:c0 E:a8 H:40 L:a8 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:fe F:10 B:01 C:10 D:c0 E:a8 H:40 L:a9 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:fe F:10 B:01 C:10 D:c0 E:a8 H:40 L:a9 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:fe F:10 B:01 C:10 D:c0 E:a9 H:40 L:a9 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:fe F:10 B:01 C:10 D:c0 E:a9 H:40 L:a9 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:0a F:10 B:01 C:10 D:c0 E:a9 H:40 L:aa SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:0a F:10 B:01 C:10 D:c0 E:a9 H:40 L:aa SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:0a F:10 B:01 C:10 D:c0 E:aa H:40 L:aa SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:0a F:10 B:01 C:10 D:c0 E:aa H:40 L:aa SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c4 F:10 B:01 C:10 D:c0 E:aa H:40 L:ab SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c4 F:10 B:01 C:10 D:c0 E:aa H:40 L:ab SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c4 F:10 B:01 C:10 D:c0 E:ab H:40 L:ab SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c4 F:10 B:01 C:10 D:c0 E:ab H:40 L:ab SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:5a F:10 B:01 C:10 D:c0 E:ab H:40 L:ac SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:5a F:10 B:01 C:10 D:c0 E:ab H:40 L:ac SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:5a F:10 B:01 C:10 D:c0 E:ac H:40 L:ac SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:5a F:10 B:01 C:10 D:c0 E:ac H:40 L:ac SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c0 F:10 B:01 C:10 D:c0 E:ac H:40 L:ad SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c0 F:10 B:01 C:10 D:c0 E:ac H:40 L:ad SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c0 F:10 B:01 C:10 D:c0 E:ad H:40 L:ad SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c0 F:10 B:01 C:10 D:c0 E:ad H:40 L:ad SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:ad H:40 L:ae SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:ad H:40 L:ae SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:ae H:40 L:ae SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:ae H:40 L:ae SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:01 F:10 B:01 C:10 D:c0 E:ae H:40 L:af SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:01 F:10 B:01 C:10 D:c0 E:ae H:40 L:af SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:01 F:10 B:01 C:10 D:c0 E:af H:40 L:af SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:01 F:10 B:01 C:10 D:c0 E:af H:40 L:af SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:d8 F:10 B:01 C:10 D:c0 E:af H:40 L:b0 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:d8 F:10 B:01 C:10 D:c0 E:af H:40 L:b0 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:d8 F:30 B:01 C:10 D:c0 E:b0 H:40 L:b0 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:d8 F:30 B:01 C:10 D:c0 E:b0 H:40 L:b0 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f1 F:30 B:01 C:10 D:c0 E:b0 H:40 L:b1 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f1 F:30 B:01 C:10 D:c0 E:b0 H:40 L:b1 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f1 F:10 B:01 C:10 D:c0 E:b1 H:40 L:b1 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f1 F:10 B:01 C:10 D:c0 E:b1 H:40 L:b1 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c9 F:10 B:01 C:10 D:c0 E:b1 H:40 L:b2 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c9 F:10 B:01 C:10 D:c0 E:b1 H:40 L:b2 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c9 F:10 B:01 C:10 D:c0 E:b2 H:40 L:b2 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c9 F:10 B:01 C:10 D:c0 E:b2 H:40 L:b2 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f5 F:10 B:01 C:10 D:c0 E:b2 H:40 L:b3 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f5 F:10 B:01 C:10 D:c0 E:b2 H:40 L:b3 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f5 F:10 B:01 C:10 D:c0 E:b3 H:40 L:b3 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f5 F:10 B:01 C:10 D:c0 E:b3 H:40 L:b3 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:3e F:10 B:01 C:10 D:c0 E:b3 H:40 L:b4 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:3e F:10 B:01 C:10 D:c0 E:b3 H:40 L:b4 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:3e F:10 B:01 C:10 D:c0 E:b4 H:40 L:b4 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:3e F:10 B:01 C:10 D:c0 E:b4 H:40 L:b4 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:20 F:10 B:01 C:10 D:c0 E:b4 H:40 L:b5 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:20 F:10 B:01 C:10 D:c0 E:b4 H:40 L:b5 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:20 F:10 B:01 C:10 D:c0 E:b5 H:40 L:b5 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:20 F:10 B:01 C:10 D:c0 E:b5 H:40 L:b5 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:b5 H:40 L:b6 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:b5 H:40 L:b6 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:b6 H:40 L:b6 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:b6 H:40 L:b6 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:01 F:10 B:01 C:10 D:c0 E:b6 H:40 L:b7 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:01 F:10 B:01 C:10 D:c0 E:b6 H:40 L:b7 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:01 F:10 B:01 C:10 D:c0 E:b7 H:40 L:b7 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:01 F:10 B:01 C:10 D:c0 E:b7 H:40 L:b7 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:d8 F:10 B:01 C:10 D:c0 E:b7 H:40 L:b8 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:d8 F:10 B:01 C:10 D:c0 E:b7 H:40 L:b8 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:d8 F:10 B:01 C:10 D:c0 E:b8 H:40 L:b8 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:d8 F:10 B:01 C:10 D:c0 E:b8 H:40 L:b8 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f1 F:10 B:01 C:10 D:c0 E:b8 H:40 L:b9 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f1 F:10 B:01 C:10 D:c0 E:b8 H:40 L:b9 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f1 F:10 B:01 C:10 D:c0 E:b9 H:40 L:b9 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f1 F:10 B:01 C:10 D:c0 E:b9 H:40 L:b9 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c9 F:10 B:01 C:10 D:c0 E:b9 H:40 L:ba SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c9 F:10 B:01 C:10 D:c0 E:b9 H:40 L:ba SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c9 F:10 B:01 C:10 D:c0 E:ba H:40 L:ba SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c9 F:10 B:01 C:10 D:c0 E:ba H:40 L:ba SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f5 F:10 B:01 C:10 D:c0 E:ba H:40 L:bb SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f5 F:10 B:01 C:10 D:c0 E:ba H:40 L:bb SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f5 F:10 B:01 C:10 D:c0 E:bb H:40 L:bb SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f5 F:10 B:01 C:10 D:c0 E:bb H:40 L:bb SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:3e F:10 B:01 C:10 D:c0 E:bb H:40 L:bc SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:3e F:10 B:01 C:10 D:c0 E:bb H:40 L:bc SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:3e F:10 B:01 C:10 D:c0 E:bc H:40 L:bc SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:3e F:10 B:01 C:10 D:c0 E:bc H:40 L:bc SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:0a F:10 B:01 C:10 D:c0 E:bc H:40 L:bd SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:0a F:10 B:01 C:10 D:c0 E:bc H:40 L:bd SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:0a F:10 B:01 C:10 D:c0 E:bd H:40 L:bd SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:0a F:10 B:01 C:10 D:c0 E:bd H:40 L:bd SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:bd H:40 L:be SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:bd H:40 L:be SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:be H:40 L:be SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:be H:40 L:be SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:01 F:10 B:01 C:10 D:c0 E:be H:40 L:bf SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:01 F:10 B:01 C:10 D:c0 E:be H:40 L:bf SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:01 F:10 B:01 C:10 D:c0 E:bf H:40 L:bf SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:01 F:10 B:01 C:10 D:c0 E:bf H:40 L:bf SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:d8 F:10 B:01 C:10 D:c0 E:bf H:40 L:c0 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:d8 F:10 B:01 C:10 D:c0 E:bf H:40 L:c0 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:d8 F:30 B:01 C:10 D:c0 E:c0 H:40 L:c0 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:d8 F:30 B:01 C:10 D:c0 E:c0 H:40 L:c0 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f1 F:30 B:01 C:10 D:c0 E:c0 H:40 L:c1 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f1 F:30 B:01 C:10 D:c0 E:c0 H:40 L:c1 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f1 F:10 B:01 C:10 D:c0 E:c1 H:40 L:c1 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f1 F:10 B:01 C:10 D:c0 E:c1 H:40 L:c1 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c9 F:10 B:01 C:10 D:c0 E:c1 H:40 L:c2 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c9 F:10 B:01 C:10 D:c0 E:c1 H:40 L:c2 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c9 F:10 B:01 C:10 D:c0 E:c2 H:40 L:c2 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c9 F:10 B:01 C:10 D:c0 E:c2 H:40 L:c2 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:e1 F:10 B:01 C:10 D:c0 E:c2 H:40 L:c3 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:e1 F:10 B:01 C:10 D:c0 E:c2 H:40 L:c3 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:e1 F:10 B:01 C:10 D:c0 E:c3 H:40 L:c3 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:e1 F:10 B:01 C:10 D:c0 E:c3 H:40 L:c3 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:c3 H:40 L:c4 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:c3 H:40 L:c4 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:c4 H:40 L:c4 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:c4 H:40 L:c4 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c7 F:10 B:01 C:10 D:c0 E:c4 H:40 L:c5 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c7 F:10 B:01 C:10 D:c0 E:c4 H:40 L:c5 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c7 F:10 B:01 C:10 D:c0 E:c5 H:40 L:c5 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c7 F:10 B:01 C:10 D:c0 E:c5 H:40 L:c5 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c0 F:10 B:01 C:10 D:c0 E:c5 H:40 L:c6 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c0 F:10 B:01 C:10 D:c0 E:c5 H:40 L:c6 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c0 F:10 B:01 C:10 D:c0 E:c6 H:40 L:c6 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c0 F:10 B:01 C:10 D:c0 E:c6 H:40 L:c6 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:e9 F:10 B:01 C:10 D:c0 E:c6 H:40 L:c7 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:e9 F:10 B:01 C:10 D:c0 E:c6 H:40 L:c7 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:e9 F:10 B:01 C:10 D:c0 E:c7 H:40 L:c7 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:e9 F:10 B:01 C:10 D:c0 E:c7 H:40 L:c7 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f5 F:10 B:01 C:10 D:c0 E:c7 H:40 L:c8 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f5 F:10 B:01 C:10 D:c0 E:c7 H:40 L:c8 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f5 F:10 B:01 C:10 D:c0 E:c8 H:40 L:c8 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f5 F:10 B:01 C:10 D:c0 E:c8 H:40 L:c8 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:18 F:10 B:01 C:10 D:c0 E:c8 H:40 L:c9 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:18 F:10 B:01 C:10 D:c0 E:c8 H:40 L:c9 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:18 F:10 B:01 C:10 D:c0 E:c9 H:40 L:c9 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:18 F:10 B:01 C:10 D:c0 E:c9 H:40 L:c9 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:03 F:10 B:01 C:10 D:c0 E:c9 H:40 L:ca SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:03 F:10 B:01 C:10 D:c0 E:c9 H:40 L:ca SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:03 F:10 B:01 C:10 D:c0 E:ca H:40 L:ca SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:03 F:10 B:01 C:10 D:c0 E:ca H:40 L:ca SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:ca H:40 L:cb SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:ca H:40 L:cb SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:cb H:40 L:cb SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:cb H:40 L:cb SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:a7 F:10 B:01 C:10 D:c0 E:cb H:40 L:cc SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:a7 F:10 B:01 C:10 D:c0 E:cb H:40 L:cc SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:a7 F:10 B:01 C:10 D:c0 E:cc H:40 L:cc SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:a7 F:10 B:01 C:10 D:c0 E:cc H:40 L:cc SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c0 F:10 B:01 C:10 D:c0 E:cc H:40 L:cd SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c0 F:10 B:01 C:10 D:c0 E:cc H:40 L:cd SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c0 F:10 B:01 C:10 D:c0 E:cd H:40 L:cd SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c0 F:10 B:01 C:10 D:c0 E:cd H:40 L:cd SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:2a F:10 B:01 C:10 D:c0 E:cd H:40 L:ce SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:2a F:10 B:01 C:10 D:c0 E:cd H:40 L:ce SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:2a F:10 B:01 C:10 D:c0 E:ce H:40 L:ce SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:2a F:10 B:01 C:10 D:c0 E:ce H:40 L:ce SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:b7 F:10 B:01 C:10 D:c0 E:ce H:40 L:cf SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:b7 F:10 B:01 C:10 D:c0 E:ce H:40 L:cf SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:b7 F:10 B:01 C:10 D:c0 E:cf H:40 L:cf SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:b7 F:10 B:01 C:10 D:c0 E:cf H:40 L:cf SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:20 F:10 B:01 C:10 D:c0 E:cf H:40 L:d0 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:20 F:10 B:01 C:10 D:c0 E:cf H:40 L:d0 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:20 F:30 B:01 C:10 D:c0 E:d0 H:40 L:d0 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:20 F:30 B:01 C:10 D:c0 E:d0 H:40 L:d0 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f9 F:30 B:01 C:10 D:c0 E:d0 H:40 L:d1 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f9 F:30 B:01 C:10 D:c0 E:d0 H:40 L:d1 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f9 F:10 B:01 C:10 D:c0 E:d1 H:40 L:d1 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f9 F:10 B:01 C:10 D:c0 E:d1 H:40 L:d1 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:f1 F:10 B:01 C:10 D:c0 E:d1 H:40 L:d2 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:f1 F:10 B:01 C:10 D:c0 E:d1 H:40 L:d2 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:f1 F:10 B:01 C:10 D:c0 E:d2 H:40 L:d2 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:f1 F:10 B:01 C:10 D:c0 E:d2 H:40 L:d2 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c9 F:10 B:01 C:10 D:c0 E:d2 H:40 L:d3 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c9 F:10 B:01 C:10 D:c0 E:d2 H:40 L:d3 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c9 F:10 B:01 C:10 D:c0 E:d3 H:40 L:d3 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c9 F:10 B:01 C:10 D:c0 E:d3 H:40 L:d3 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:d3 H:40 L:d4 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:d3 H:40 L:d4 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:d4 H:40 L:d4 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:d4 H:40 L:d4 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:ee F:10 B:01 C:10 D:c0 E:d4 H:40 L:d5 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:ee F:10 B:01 C:10 D:c0 E:d4 H:40 L:d5 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:ee F:10 B:01 C:10 D:c0 E:d5 H:40 L:d5 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:ee F:10 B:01 C:10 D:c0 E:d5 H:40 L:d5 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c0 F:10 B:01 C:10 D:c0 E:d5 H:40 L:d6 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c0 F:10 B:01 C:10 D:c0 E:d5 H:40 L:d6 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c0 F:10 B:01 C:10 D:c0 E:d6 H:40 L:d6 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c0 F:10 B:01 C:10 D:c0 E:d6 H:40 L:d6 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:d6 H:40 L:d7 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:d6 H:40 L:d7 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:d7 H:40 L:d7 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:d7 H:40 L:d7 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:13 F:10 B:01 C:10 D:c0 E:d7 H:40 L:d8 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:13 F:10 B:01 C:10 D:c0 E:d7 H:40 L:d8 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:13 F:10 B:01 C:10 D:c0 E:d8 H:40 L:d8 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:13 F:10 B:01 C:10 D:c0 E:d8 H:40 L:d8 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c1 F:10 B:01 C:10 D:c0 E:d8 H:40 L:d9 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c1 F:10 B:01 C:10 D:c0 E:d8 H:40 L:d9 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c1 F:10 B:01 C:10 D:c0 E:d9 H:40 L:d9 SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c1 F:10 B:01 C:10 D:c0 E:d9 H:40 L:d9 SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:d9 H:40 L:da SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:d9 H:40 L:da SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:da H:40 L:da SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:da H:40 L:da SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:1d F:10 B:01 C:10 D:c0 E:da H:40 L:db SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:1d F:10 B:01 C:10 D:c0 E:da H:40 L:db SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:1d F:10 B:01 C:10 D:c0 E:db H:40 L:db SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:1d F:10 B:01 C:10 D:c0 E:db H:40 L:db SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c1 F:10 B:01 C:10 D:c0 E:db H:40 L:dc SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c1 F:10 B:01 C:10 D:c0 E:db H:40 L:dc SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c1 F:10 B:01 C:10 D:c0 E:dc H:40 L:dc SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c1 F:10 B:01 C:10 D:c0 E:dc H:40 L:dc SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:dc H:40 L:dd SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:dc H:40 L:dd SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:10 B:01 C:10 D:c0 E:dd H:40 L:dd SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:cd F:10 B:01 C:10 D:c0 E:dd H:40 L:dd SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:23 F:10 B:01 C:10 D:c0 E:dd H:40 L:de SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:23 F:10 B:01 C:10 D:c0 E:dd H:40 L:de SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:23 F:10 B:01 C:10 D:c0 E:de H:40 L:de SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:23 F:10 B:01 C:10 D:c0 E:de H:40 L:de SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:c1 F:10 B:01 C:10 D:c0 E:de H:40 L:df SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:c1 F:10 B:01 C:10 D:c0 E:de H:40 L:df SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:c1 F:10 B:01 C:10 D:c0 E:df H:40 L:df SP:fffe PC:0209 PCMEM:20,fb,14,0d
A:c1 F:10 B:01 C:10 D:c0 E:df H:40 L:df SP:fffe PC:0206 PCMEM:2a,12,1c,20
A:cd F:10 B:01 C:10 D:c0 E:df H:40 L:e0 SP:fffe PC:0207 PCMEM:12,1c,20,fb
A:cd F:10 B:01 C:10 D:c0 E:df H:40 L:e0 SP:fffe PC:0208 PCMEM:1c,20,fb,14
A:cd F:30 B:01 C:10 D:c0 E:e0 H:40 L:e0 SP:fffe PC:0209 PCMEM:20,fb,14,0d
